listing_id,author_id,author_first_name,review,created_at,rating
23985190,104895153,Amaia,Très bon accueil et séjour. Appartement impeccablement et extrêmement mignon. Je recommande et je reviendrai avec plaisir.,2018-04-17T11:05:03Z,5
33382217,45319780,Mia,"Thank you so much for being so helpful during our trip, Arielle. Her tips were amazing and the location is so central. The apartment was the perfect space for a weekend getaway in Paris. Would definitely stay there again!",2019-07-14T13:41:30Z,5
33382217,25704537,Christina,Nice place in a fantastic location - had everything we needed and was close to lively streets that had great shops and restaurants. Arielle was wonderful in communicating information in a timely manner as well.,2019-05-20T13:09:48Z,5
33382217,42826408,Uladzislau,"Arielle is a great host who would help you with all your questions about the Paris and give you a quick response.

The location of the place is just great and the place itself looks exactly like the photos of it. It can be a little cold in the evenings in spring, but during the day it gets warmer since there is a lot of sun and light coming through big windows. Some kitchen stuff is available, but you should ask for it. The bathroom is little but it has everything you need. The place is cozy  and it was a pleasure to come there in the evenings. 

Checking in is easy: we met on specified time and it was easy to find a place. Checking out is even easier: we just leaved the keys and slammed the door.",2019-05-09T11:31:14Z,4
33382217,6161823,Fleur,Very nice and tidy place. Good location.,2019-04-21T12:36:10Z,5
33382217,92809018,Caroline,"Wir hatten ein wirklich schönes verlängertes Wochenende bei Arielle. Die Kommunikation lief super, die Wohnung ist sehr hübsch und zentral. In der Nähe gibt es Restaurants, Bars, Supermärkte und eine Metro station. Auch die Station für den Hop on Hop off Bus ist ganz in der Nähe. Leider waren bei unserem Aufenthalt Bauarbeiter und ein großes Gerüst vor dem Wohnzimmerfenster. Daran konnte Arielle zwar nichts ändern, aber wir hätten uns trotzdem gewünscht, dass man so etwas vor dem Urlaub kommuniziert. Wir würden aber trotzdem jeder Zeit wieder kommen und bedanken uns herzlich für den schönen Aufenthalt!",2019-09-29T11:59:55Z,5
33382217,255542325,예주,넷플릭스를 이용할 수 잇게 해줘서 좋았어요. 여분의 수건도 있었고 대에체적으로 깨끗했어요. 파리의 다른 집들이 그렇듯이 좁은 계단을 올라가야하고 에어컨이 없고.. 아파트 보안은 좋았어요. 철문 두개랑 아파트 공용 출입구가 비번이나 키가 있어야 들어갈수 있더라구요. 침실과 거실이 분리되어 있어 좋았어요. 공간 자체가 짝끼는 자가요. 주벼네 이사앙한 가게들 믾아요. ㅅㅓㅇ적인거요.,2019-08-12T13:45:18Z,5
33382217,4007446,Magalie,"Appartement agréable, lumineux, propre et bien décoré. La taille est correcte pour un appartement parisien, nous avons apprécié d’avoir une chambre séparée du reste de l’appartement.
Il est également bien situé, à 2 pas du métro. 
Arielle est sympathique et réactive, et les informations d’arrivée étaient très claires.",2019-07-07T15:00:41Z,5
33382217,39499937,Muriel,"Petit appartement idéalement situé pour un we parisien .... Arielle est accueillante,discrète et à l'écoute des voyageurs..sans aucun doute une bonne adresse .",2019-06-16T11:58:57Z,5
26289058,206476057,Madeleine,"Aissa's apartment was extremely charming and cozy -- the pineapples touch were adorable! The location was great, she has all the amenities you'll need, and communication with her was super easy. We loved our stay and would highly recommend.",2020-01-06T13:46:24Z,5
26289058,69670111,Milena,"Aissa's place is very close to a metro station and everything else you need (bakery, Supermarket etc.). All tourist attractions are easily reachable with the metro from Aissa's place. The flat is lovely decorated and clean. and comfortable. I would definitely recommend staying here.",2019-11-03T15:59:23Z,5
26289058,9721214,Jelena,"Aissa's place is very lovely, stylishly decorated, clean and comfortable. The location is great, in a lively part of Paris, super close to a metro station and very practical. She was a friendly host, easy to communicate with. I would definitely recommend staying here.",2019-08-29T11:08:45Z,5
26289058,171216735,Carlos,"Simply amazing,  well ubicated, perfectly clean, this place is perfect for two people, near from touristic and interesting places.. there is a metro station just 20 meters, Aissa is a lovely person,  she was always ready to solve our questions, I would recomend this place 100 x 100..",2019-08-07T11:15:44Z,5
26289058,8137579,Rowyda,"Beautiful appartement in a great and vibrant area, communication is good with Aissa. Defintely recommend!",2019-05-26T11:28:57Z,5
26289058,17757293,Vincenz,Very nice and tidy flat with everything you need. Also a lot of places to eat and have a drink nearby. The metro 3 is also right in front,2019-04-30T16:31:07Z,5
26289058,54363296,Odile,"Logement très mignon, propre et confortable. Juste à côté du métro.",2019-04-22T12:12:48Z,5
26289058,33455012,Jérémy,Je recommande le logement d’Aissa !,2019-03-29T13:39:54Z,5
26289058,7353555,Gabrielle,"L'appartement est parfait ! La décoration est superbe, impeccablement propre et emplacement exceptionnel. Aissa était très réactive aux messages et flexible sur l'heure de départ. 
Je recommande à 1000% !!!",2019-03-24T14:25:10Z,5
14895544,185192,Eric,"Tristan's place is in the heart of the 11th arrondisement. It's a very hip area, perfect for those who don't wish to sleep before 3am. There are parties and gatherings all over the place. The crepe place around the corner is opened 24 hours on the weekends! It's a short walk to the metro, and from there, the whole of Paris awaits you.

We managed to walk from the location to the Notre Dame, as well as the Place de la Bastille, so everything in the first through the fourth districts are walkable, although the first (the Louvre) would be stretching it.",2017-04-02T09:05:33Z,4
14895544,80851643,Byron,Fantastic apartment located in a very good location with lots of bars and nice restaurants metres from the flat. Can walk to the Eiffel Tower in 30-40 minutes if you don't mind walking. Very close and easy access to metro line. Great communication from the owner for directions and check in/check out,2016-10-31T09:10:34Z,5
14895544,114370,Emily,"Tristan's place was lovely! The apartment is spacious for a Parisian apartment, in a very lively neighborhood close to metro and bus stops. I had a great stay and would highly recommend it, especially to couples looking for somewhere with enough space for two people to be quite comfortable.",2016-09-22T08:50:01Z,5
14895544,23805674,Katrin,"We (two girls from Germany) really enjoyed our time in Tristan's apartment. 
The area is nice and very lively and most attractions are in walking distance (if you don't mind walking). 
The flat is also very close to various Metro stations, shops and restaurants and a lovely boulangerie is just around the corner.
Tristan was also a great host. Communication worked easily and he always made sure we were informed about everything we needed to know.
We would definitely recommend Tristan and his apartment! ",2017-03-28T06:55:31Z,5
14895544,57112813,Paula,"The apartment is exactly as it is in the pictures. My boyfriend and I stayed for a whole week and we had a perfect stay. It's very well located, close to many metro stations and to many restaurants and cafes.",2016-10-09T09:33:41Z,5
14895544,93584957,František,Everything was as advertised :),2016-10-03T08:53:47Z,4
5781559,145427597,Jeffrey,"Terrific apartment in the heart of the Left Bank, great location with easy access to everything from Denfert-Rochereau. Spacious and comfortable with an unusually superior sofa bed in the living room for visitors. It's an older building and the shower and washing machine have a loud suction pump that evacuates their runoff. Well-equipped kitchen that lacks only an oven, more than made up for by the unusual and much-appreciated addition of a separate freezer and fridge. I would rent it again.

Camille was an excellent landlord. We had unexpected catastrophes that were not at all his fault. First a pipe leaked in the w/c in the apartment, and after it was fixed, there were unrelated leaks from the upstairs apartment and it was raining into my w/c. In each incident, Camille responded immediately and came with the plumbers the same day. He always did everything he could to fix problems as quickly as possible. Whoever rents this apartment next will be fortunate to have a newly remodeled bathroom with the same attentive and dedicated landlord.",2018-09-01T14:40:15Z,5
5781559,65358147,Luz,Camilles place was fantastic. The location was perfect esp coming from the airport and going back. The metro was close by which made it easy to get everywhere I wanted to go. Great wifi and has everything you need for a stay. Very convenient and he always kept in touch! Highly recommend his place!,2017-07-28T14:33:56Z,5
5781559,10886884,Ginny,"We got in late from our travel from the US and were greeted promptly by Nicolas who helped Camille in greeting us.  The apartment is just the right size for a traveling couple, and VERY convenient to both the Metro and the Train lines.  The neighborhood is lovely, with a number of places to eat and shop within just a few blocks.  Camille left us a bottle of wine which we appreciated after a long day of sightseeing, and also some very useful information books about Paris for visitors.  The apartment was filled with Camille's travel books and although they were in French (of course) and we don't know French enough to read them well, they were fun to look at since we love travelling as well. Also she has a large selection of DVD's so if you want an evening of rest, there is plenty to watch.  All the essential kitchen and bathroom amenities were provided. Except I would have like a hairdryer.  But that is minor...",2015-06-22T13:16:06Z,5
5781559,32281280,Kira,"We stayed here for 6 days and this apartment was great.  It's a little south of the river - about a 40 minute walk - but right on two metro lines and the RER train that goes to Charles de Gaulle airport, so extremely convenient.  We had no problems getting around to all of the traditional tourist sites, although since it is a bit further south we found that we never came back to the apartment to change clothes for something like a nicer dinner.  The apartment itself is very nice - there is a large kitchen/living area with TV, sofa and kitchen table, a good sized bedroom and separate shower and toilet areas.  All in all, very cute, very comfortable, very clean - everything you would need for a short stay.  The apartment is on the second floor (European second floor, so third floor in the US) and there is no elevator - just something to keep in mind if you aren't good with stairs or have very heavy luggage. In terms of neighborhood, there is a terrific bread/pastry shop right on the corner and a great street with lots of stores specializing in bread, cheeses, meats and fruit nearby.  The Catacombs are a 5 minute walk, and the Montparnasse cemetery is about a 10-15 minute walk.

Camille herself is wonderful.  She is extremely responsive - she confirmed the booking the same day we requested it and a few days before we arrived in Paris she sent detailed instructions on how to get to the apartment.  She was out of town, so she arranged for a friend to let us in and give us final instructions on letting ourselves out of the apartment at the end of the trip.  Camille had left for us a map of the neighborhood and instructions on everything we might need while in the apartment (where the clean sheets were, how to use the TV, etc),  and also given us small tourist guides for Paris, a bottle of wine and a bag of French nougat (amazing).  She even cleared out a few shelves in her closet so we would have room for our clothes, and let us know we could use any of the cooking staples she had at the house, saving us from having to buy basics like oil, seasonings, butter, etc.  She really went out of her way to make our stay comfortable without even being there!",2015-05-27T14:25:20Z,5
5781559,20648636,Eoin,"This is a really nice one bedroom apartment just 5 minutes walk from Denfert Rochereau, where you can easily access the RER B, and metro lines 4 and 6. Although a little more residential than places closer to the city centre and tourist areas, you've got easy access to anywhere in the city from here! The apartment is clean and spacious, with a well equipped and clean kitchen. The street/building is very quiet and peaceful. Camille communicated everything very well and arrival was seamless.  Ideal for a solo traveller or a couple visiting Paris.",2019-04-28T13:26:34Z,5
5781559,109890966,혁기,It was nice flat for 2. And also it is very close to RER B station. So you can easily access to everywhere.,2018-09-28T14:50:17Z,5
5781559,19640240,Stavros,"Great apartment, close to the Denfert-Rochereau train/metro station, and next to supermarkets, bakery shops, cafes, and restaurants. The space was exactly as described and even though Camille was not present, he made sure our check-in and check-out were perfectly smooth. I would definitely consider Camille's place if I visited Paris again.",2018-04-23T15:16:50Z,5
5781559,70998195,Junnosuke,"You get exactly as the description says. Comfortable place for a couple, but suitable for few days for 2 people. Nice big kitchen and nice coffee machine. Washing machine had some problems (dust-like material sticking to clothes after wash). No elevator. Great location, with 10 min walk to Denfert Rochereau, 15 min walk to Parc Montsouris. Host speaks great English. ",2016-09-15T06:54:34Z,4
5781559,7765006,Angel,"The apartment is as described and shown in the pictures. Everything was perfect, clean an appropriate for our week in Paris. In addition, the location is pretty convenient. 

Camile was very helpful and even he could not make it for the check-in he was very efficient and found a solution to deliver us the keys.

Overall, if we go back to Paris we will definetely consider Camille's place as an option.

",2016-07-23T07:09:20Z,5
5781559,22566155,Caroline,"We had a gorgeous few days in Camille's apartment. The location was great: boulangerie, bikes and beer all within 30 second walk! His apartment was clean and comfy and suited us perfectly as we were able to cook there and had everything we needed. I would recommend it.",2016-06-01T10:22:53Z,5
5781559,41047664,Marco,"Camille welcomed us at 10 p.m. with a bottle of Bordeaux. The apartment is wide and new, with a large kitchen and very comfortable bed(s); everything was in line with the description, and we did not have any trouble or surprise. Finally, it is located in one of the best residential zones in Paris.

I can certainly recommend Camille and his apartment, as this is certainly above what you find on average in Paris.",2016-01-05T19:46:02Z,5
5781559,42524701,Chelsea,"Camille was traveling when I arrived at his place, but he made sure a friend of his was available to meet me in the apartment, give me the key, and make sure I was settled. Camille even left a bottle of wine for me. The apartment was very clean and looked exactly as advertised. Camille had all of his kitchen utensils and appliances available, so it was easy to prepare meals. I even could've done laundry if I wanted to. No complaints at all -- I had an excellent stay!",2015-09-18T13:45:02Z,5
5781559,31920287,Inês," Hello, it was a fantastic house to stay in paris. This well located to get know Paris, quiet and nice neighborhood.",2015-08-15T14:23:39Z,4
5781559,37700977,添奕,"Camille was not at home, but his friend welcomed us and give us some useful unformation. We enjoyed Paris!",2015-07-29T14:10:37Z,5
5781559,32903277,Elizabeth,"We loved staying in this apartment! Camille made us feel so welcomed by putting together a little welcome package (with candy, wine, maps & brochures of places to see in Paris). He was also very accessible during our stay if needed and very accommodating. The location was perfect (very close to the RER and metro), and the neighbourhood was so cute. We so preferred staying in here rather than a hotel as it gave us a more ""local"" experience. There is a wonderful bakery on the corner and a grocery store nearby as well. I would definitely stay here again in the future and recommend this place to anyone!",2015-07-07T12:31:31Z,5
5781559,17939699,Bieke,"Camille was a wonderful host. The apartment is beautiful and it is located in a very nice area with a bakery on the corner of the street. He left us a bottle of wine and some candy, which was very considerate of him. We had the best time in Paris and highly recommend his place.",2015-07-05T12:56:30Z,5
5781559,78778897,Carlota,"L'appartement es bien localisé, - moins de 5 minutes à pied des catacombes et de l'arrêt de metro et RER de Denfert-Rocherau- complètement équipé, grand -espace suffisant pour 4 personnes- et propre. Camille a été très gentil et il m'a reçu avec une carte de Paris et de la zone et même une bouteille de vin. Il est toujours disponible pour répondre des questions. Le quartier est calme et jolie et avec boulangeries, restaurants, supermarchés...Je le recommend à tout le monde!

The apartment location is great- less than 5 minutes walking to a RER and metro station. It is big enough for 4 people, very clean and well equipped. Camille was so nice and he is always available to give you advice and to help you with anything. The neighbourhood is nice, calm and there are bakeries, groceries and restaurants all around. I would definitely stay here again in the future and recommend this place to anyone!",2016-08-01T11:03:44Z,5
5781559,201862046,Fardeen,"Super appartement, très bien localisé et bien meublé. 
 Allez-y les yeux fermés !",2019-03-25T13:25:37Z,5
5781559,141455250,Jingyung,"미리 안내했던것처럼 집은 거의 똑같았어요. 집도 넓고 시설도 좋았고 게스트가 체크인할때 도와줘서 집에 들어가기도 편했어요. 친철하고 궁금한것도 답도 잘 해주셨거든요. 근처에 RBR이랑 6호선 4호선 다 다니니깐 가깝고 좋더라구요. 지내는동안 편안하게 잘 지냈습니다.
다만, 집에 먼지가 좀 있어요. 그리고 샤워실 배수도 어느정도 물이 차야지 배수되는거라 ㅎㅎㅎ 막힌거 아니니 걱정마세요. 

The house was almost the same as I've already shown you. The house was spacious, the facilities were good, and the guest helped me check in so I could get home easily. He answered questions and questions well. RBR and Line 4 are all nearby, so it's nice and close. I've been comfortably off.
But there's some dust in the house. And it's a system where the drainage in the shower room needs some water to drain, so you can be surprised at first. Don't worry, the water's not clogged.",2019-03-15T14:48:19Z,5
5781559,66167216,Isabelle,"Camille est très accueillant, gentil, disponible et aimable.
Super emplacement. Proche de Denfert rochereau pour l’Orlybus. 
On se sent comme chez soi.",2018-06-15T13:32:12Z,4
13246616,92904732,Gregory,"Nice apartment in a great location!

We had a personalized checkin note and the communication was very easy and clear.

Spacious apartment for a couple with or without kids.
Neighborhood is cool with easy access to metro, restaurants, bars, grocery stores etc...

I highly recommend this place.",2018-10-06T11:09:12Z,5
13246616,20278642,Karin,Perfect home away from home. I really enjoyed Quentin and his girlfriends apartment. Very big and clean!!! Perfect location. Would love to stay here again for my next trip. Thanks for hosting me.,2016-12-05T09:23:30Z,5
13246616,9124048,Aline,"L´appart correspond complètement aux photos, à la description et bien sûr aussi à nos attentes. Il faut surtout mentionner la chambre d´une superficie immense - superbe! Comme Quentin était lui-même en vacances à notre arrivée, un copain (très sympa et réactif) nous a accueilli et nous a remis les clefs. Le contact avec Quentin à l´avance était toujours très agréable et informatif et il nous a aussi laissé un petit mot dans l´appart avec des conseils détaillés des choses à visiter et à voir dans le quartier. En tout, nous pouvons vraiment recommander son appart et nous y reviendrons sûrement! ",2016-10-03T09:02:55Z,5
15870255,84065932,Camille,Appartement très agréable et bien situé qui m'a permis de passé un bon séjour.,2017-07-16T11:06:11Z,5
15870255,79510859,Clément,"Romain est un hôte attentionné, appartement propre et calme proche des transports.",2017-07-03T16:09:48Z,5
15870255,67591297,Elvire, Super petit appartement ! ,2016-12-30T08:11:29Z,5
18500486,6274005,David,"Although we never met Alexandre personally, our whole stay was well administered. Both Check-In and Check-Out were flexible and easygoing, and Alexandre was very helpful by SMS, always answering quickly. The biggest asset of the flat is the wonderful salon with a beautiful old wooden floor and huge windows. Bathroom and bedroom are small, but that's Paris! All amenities were there as described, Internet works perfectly, and neighbours are very friendly. The area is lively, with nice restaurants and a phantastic boulangerie around. Recommended!",2017-10-27T13:29:54Z,5
18500486,8153337,Kimberly,"Alexandre's place was vert nicd and spacious just right near sait martin canal. I had a problem with the electrical key twice and I suggest to fix that and give more attention to the cleaning. 

Best
Kimberly",2017-06-30T01:13:11Z,3
18500486,101495450,Christa,"Tres bon acceuil par Alexandre dans son logement simple mais charmant, propre et tres calme dans le vieux Paris. Jai trouvé facilement du transport- bus devant la porte, metro proche, desservant facilement tout celon mes besoins. Des promenades le long du canal St. Martin jusqu'au Marais, la cerise sur le gateau. Seul bémol,  la télé ne marchait pas,  mais c'est  réparable .
J'y reviendrais 😀",2017-11-03T15:33:18Z,4
18500486,8834358,Melanie,"Très bon séjour chez Alexandre. L'appartement est super bien situé avec le canal Saint Martin au pied et plusieurs options de transport à proximité, au coeur de Paris. Il est très spacieux, lumineux et bien équipé. Un séjour très agréable ! Merci Alexandre.",2017-06-12T12:44:43Z,5
22324502,3959731,Nina,Simon is a great host and hi aparrtment was perfect for me.  I hope when I return to Paris it will be available,2023-07-02T12:50:58Z,5
22324502,3959731,Nina,Simons flat was amazing.  I enjoyed its studio like quality. He was an amazing host.  The location was great. He is a terrific host .,2023-06-20T13:22:07Z,5
22324502,58865629,Alexander,"Everything was great, Simon takes good care of his apartment and it is just like the photos. I especially liked the coffee maker and the quiet inner courtyard setting, there is no street noise. location is great for exploring Paris both with walking and the metro access nearby.",2023-05-22T11:30:02Z,5
22324502,276337007,Elizabeth,"Lovely place - my second time! Great location, wonderful host. Enjoy!",2022-10-30T13:38:01Z,5
22324502,8636817,Andrea,"Simon's apartment is beautiful and well-appointed for a single traveler or couple. It faces a quiet courtyard and has lots of nice light. It's also in a great location. Simon was very kind about my schedule changes upon checkin, which I so appreciated.",2022-10-22T11:41:24Z,5
22324502,276337007,Elizabeth,Great apartment location. Very quiet! Clean. A fabulous owner who was very communicative and nice!,2022-09-25T11:36:09Z,5
22324502,315147720,Adam,Simon is a fantastic host and I'd highly recommend staying here. Something popped up unrelated to his place and he was incredibly kind and accommodating. I'd stay here again in a heartbeat and his place is located in one of the best areas in Paris. Awesome experience and super happy with the stay!,2022-07-23T14:21:31Z,5
22324502,4139621,Juliana,"Wonderful space that’s ad quiet ad it is charming. Close to many metro stops, grocery stores, restaurants, and bars. Beautiful neighborhood too. Simon is an excellent communicator and made sure ar had all the info we needed. Thank you Simon!",2022-06-28T13:34:06Z,5
22324502,10108749,John,"Great airbnb, great location and a great & thoughtful host!",2022-05-22T13:03:49Z,5
22324502,164401139,Mingze,Loved this place! Location could not be better. Gorgeous apartment. Highly rec,2022-04-03T12:26:08Z,5
22324502,7526952,Sean,"Excellent location, spacious apartment compared to most I’ve seen or stayed in in Paris, very nice features like high-quality espresso machine and workspace with external monitor",2022-03-28T12:24:16Z,5
22324502,91992402,Matthew,Simon was a wonderful host and was very accommodating. He gave great local recommendations and helped us through the local covid requirements. Would visit again.,2022-03-07T12:39:21Z,5
22324502,28518140,Sophie,"Simon’s place is very comfortable, bright, and excellently located. We would definitely book again in the future!",2021-10-10T13:02:30Z,5
22324502,1828914,Samuel,Super all around. Simon was extremely helpful and accommodating with check in and check out. The apartment is very clean and has all you need for a comfortable stay. Lots of fresh air and natural light. Great restaurants and grocery a few blocks away. Hope to stay again here when back in Paris. Definitely recommend 10/10.,2021-08-28T14:08:35Z,5
22324502,220864801,Quinn,Simon was really nice and easy to communicate with and the apartment was even nicer in person than I thought it would be when I booked it. Location can’t be beat,2021-07-29T11:05:48Z,5
22324502,15833008,Kristin,this is my second time staying at simon’s place - just as amazing as the first!,2019-06-25T11:12:56Z,5
22324502,5820099,Forest And Andy,Great location!,2019-01-22T12:09:46Z,3
22324502,22585106,Justina,My husband and I stayed here during a trip to Paris to celebrate our anniversary. Simon’s place is wonderfully decorated - very impressive music collection - and is located in a great location. It was so easy to get around the city from the nearby metro stations. It was quiet at night and very safe. There is a cafe across the street that has a fun happy hour packed with locals. We’d definitely consider staying here again next time we’re in Paris!,2018-09-20T12:24:27Z,5
22324502,81190225,Araceli,"Simon is very kind and helpful.  I appreciated how quickly he replied each time I had a question.

Because he had no tenants immediately before or after our stay,  he let us check in early and check out late — very convenient for us.

We had never stayed at an AirBnb where the host lives.  We appreciate the trust, and especially leaving us enough coffee / tea / drinks in the fridge, and some snacks. The only thing that could be inconvenient is having only one key to the place but he did say the building manager could keep the key within certain hours.

Conveniently accessible to 3-4 Metro stations, a hip neighborhood vibe, boulangeries to choose from, several cafes / bars and brasseries, grocery store and street market also close by.",2018-09-16T12:25:23Z,4
22324502,15833008,Kristin,amazing place to stay in paris - location is perfect as is the space! simon is super easy to communicate with and was great. highly recommend.,2018-06-26T11:57:19Z,5
33368962,15377494,Edith,"Well-located modern apartment.  The separate bedroom is a big plus, especially if you are there for work as I was.  Easy check in and out, with flexible times.",2019-06-22T11:21:10Z,5
33368962,131892111,Patrick,"Great location, excellent check-in! Would definitely stay again.",2019-06-29T12:26:07Z,4
33368962,94949162,Iva,This cozy flat is perfectly located and has everything you need for a comfortable stay. Saâd and his lovely friend were very responsive and helpful. I strongly recommend and would totally stay there again!,2019-06-16T13:53:50Z,5
33368962,131607247,Amisha,"The location of the apartment is amazing, right next to a street with good cafes and convenience stores. There are 2 metro stations less than 5 minutes walk away. The apartment was clean and spacious enough for our 1 week stay.",2019-06-01T13:46:26Z,5
33368962,79614495,Letizia,Parfait!,2019-05-24T11:29:54Z,5
6014076,2791772,Sam Sandvig,Elio was so nice! He left beer for us in the fridge and had a map of all his restaurant recommendations for us. ,2015-07-27T17:05:24Z,4
6014076,32703497,Maria,"Elio was the perfect host! Easy to get a hold of if you need to ask something. He greeted us and showed us around his lovely apartment. He had made a user name for us on his computer and had popcorn time installed so that we could watch a movie from the bed (that is very comfy). Elio had also made a list with nice restaurants, local food markets, the best bakery etc.. The neighborhood is super cosy, right behind Sacré-Cœur. Just a few minute walk from the apartment you have the bet bakery, a eco super market and some restaurants. We enjoyed our breakfast on the sunny balcony before we walked down town and enjoyed the rest of Paris. Thank you o much for letting us stay Elio!",2015-05-19T18:28:24Z,5
6014076,12540252,Steinar Rostad,"Vi hadde et fantastisk opphold hos Elio i Montmarte. Leiligheten var enkel å finne fram til, var passe stor og hadde alle nødvendige fasiliteter. Balkongen var perfekt for å spise frokost på. Elio var veldig imøtekommende og enkel å kommunisere med. Han har laget en liste med anbefalinger over spisesteder, barer og attraksjoner i Paris. Vi testet noen av dem, blant annet et bakeri og en restaurant, og begge var meget bra. ",2015-05-16T15:19:22Z,5
6014076,10754494,Lionel,"Elio nous a accueilli tres chaleureusement et a ete disponible tres facilement pour nous donner les cles. Elio nous a egalement donnes de precieuses informations sur les sorties a Paris. L'appartement correspond parfaitement aux photos et est merveilleusement situe dans le quartier de la butte Montmartre.
Nous recommandons fortement l'appartement d'Elio!",2015-04-21T15:33:19Z,5
17791851,21385996,Naguel,"Love the apartment, 6 windows, good light, good vibes.
The canal de la villete is really close and 20 meters to the Stalingrad station, so super easy for enjoy the city. Perfect for me!  Thanks Jerome!",2017-04-30T12:19:23Z,5
25175336,51839772,Agnieszka,"Mika is really great and nice host. She welcomed us with sweet chocolate details and metro tickets, which was really the detail.
About the flat, I traveled with my mum, and I think this flat is perfect for two. It’s really small like all Parisian flats, but it was just perfect for one week stay. 
Mika provided us with everything we need during the stay like maps and breakfast, bathroom products, so nice. 
The only minus was no space to put our clothes, there was no wardrobe and flat was full of private things, so there was no space to organize our stuff, except one table.
The location is amazing, in one of my favourite parts of Paris, full of local restaurants and coffee spots and just 10 min walking from Notre Dame. And there is delicious bakery and two supermarkets close to the flat.
So I would definitely go back there in the future!",2018-10-01T12:34:29Z,5
25175336,102456111,Juan Pablo,"Recomendado un 1000 %.

Te sientes a gusto en este hospedaje, no hay palabras para describir este sensacional lugar. 

Mika y harry son anfitriones magníficos, un apartamento  de fábula.",2018-10-31T15:41:39Z,5
25175336,37577647,Juli,"Le logement est très bien situé dans Paris, à proximité du métro ligne 1 et 14, qui permettent de trouver rapidement des correspondances pour toute la capitale. Et le quartier lui-même est très agréable et vivant. Emplacement idéal.",2018-10-19T11:53:42Z,4
25175336,171112449,Annie,C est parfait,2018-10-08T12:15:24Z,5
25175336,70363471,Rosalie,"Nous avons passé un très bon séjour chez Mika, disponible et accueillante. La localisation du logement est vraiment l'atout majeur, pour visiter Paris.",2018-09-09T12:37:31Z,5
19686184,141199192,Josh,Perfect place to stay for our trip to Paris. We love the Montmartre area. The apartment was a great location near restaurants and shops. Inside was beautifully decorated and very comfortable. Hosts were very kind and super responsive. Highly recommend.,2023-10-09T13:54:46Z,5
19686184,48667963,Kyra,"This apartment is a walker’s paradise. Truly in the heart of Montmartre, this location is incredible. Tons of coffee shops, bakeries, and restaurants just steps away. Easy access to subways as well to get to other neighborhoods. Elena & Yohann were flexible on check in time which was SO appreciated after arriving on a red eye. 

Note that there is no AC so if you get hot at night, definitely pack lighter clothing. It’s on the first floor so you can sometimes hear people below, but it didn’t bother me or keep me up.",2023-08-24T11:11:14Z,5
19686184,49811726,Arya,"Elena & Yohann's apartment is the perfect spot for 1-2 people looking to stay in the heart of Montmartre! The apartment felt super safe and was very clean. The toilet and the shower are in separate rooms, which is the perfect setup for 2 people looking to get out the door quickly in the morning. The apartment is in a great location just 5 mins from the Sacre Couer and 10 mins from the closest metro stop that'll get you to the city center. It's located on a street with tons of restaurants and bars, though this does mean that there is noise at night (Elena & Yohann had a fan that I used to drown out the noise). I would recommend this place to anyone looking to stay in Montmartre!",2023-06-18T11:02:03Z,5
19686184,64758517,Christy,"Perfect location, responsive and thoughtful hosts, and the most charming arrondissement in all of Paris! This apartment is cozy, secure, and perfectly-located just steps from the metro station, cute shops, and great cafes. We would absolutely stay at Elena and Yohann’s apartment again.",2023-06-16T14:00:33Z,5
19686184,438815160,Valeriy,"Amazing place in Paris, near a lot of things to do and see. Beautiful clean apartment with nice furniture. So cozy and welcoming place, so carrying host, we have never been, we were surprised to feel to so much care from the host. So best Airbnb experience we’ve in Europe for us so far. 
We tried to rent an apartment and it was awful. So we have found this one, and the host told to us to not worry and just to take a beer from a full stocked fridge. 
Highly recommended, thank you so much, saved our Christmas holidays.",2022-12-26T15:48:07Z,5
19686184,24169399,Tea Rose,Incredible location by so many nice restaurants and places to explore. Helpful hosts!,2022-08-10T13:08:30Z,5
19686184,156182775,Jeanine,"Charming area to stay in with low traffic, lots of restaurants and shops and within walking distance of major attractions. Elena and Yohann  were very friendly and  good  with communication, as well as very helpful with answering questions and giving suggestions. There is a bar across the street that is rather noisy at night despite closing the windows. Overall, a great stay.",2022-06-11T14:16:57Z,5
19686184,190692016,Edwin,"Yohann was a great host. Messages were responded quickly. Apartment was beautiful and so was the neighborhood. We had no idea how many restaurants and shops were in the neighborhood. There is a big grocery store a couple blocks away with other small grocery stores in the area, all walking distance. The subway station is really close too. My wife and I would definitely stay there again. You won’t regret your stay. Thanks Yohann!",2022-01-03T12:23:46Z,5
19686184,2286916,Steven,"RENT THIS PLACE NOW. NOW. DO NOT HESITATE. Gorgeous unit. So many beautiful touches, art, books. The layout of the place, the colors, the furniture, flawless. Amazing rain shower. Stocked kitchen and refrigerator. Great location for Montmarte, Abbesses Metro a minute away with connections to the rest of the city, tons of shops and restaurants just outside. Great restaurant rec: La Cave Gourmande. Just around the corner, charming bisto with a lovely waiter. Best beef bourguignon we've ever had. Maybe we just need to try more but this places charm put it over the top. Once again, rent this place, you won't be disappointed.",2021-08-19T11:19:10Z,5
19686184,1272716,Laurie,Johann’s place is in a perfect spot and overlooks a cafe street. We loved opening the windows and hearing the vibe below. Yohann was accommodating and his was perfect for our stay.,2019-08-03T15:12:48Z,5
